Smiles 1,Smiles 2,DES melting temperature,molar ratio of component 1,SELFIES 1,SELFIES 2
CCCCCCCC(=O)O,Cc1ccc(C(C)C)c(O)c1,285.13,0.9,[C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][O][=C][Ring1][#Branch2]
C[N+](C)(C)CCO.[Cl-],C[N+](C)(C)C.[Cl-],586.9,0.1019999999999999,[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1]
C[N+](C)(C)CCO.[Cl-],C[N+](C)(C)C.[Cl-],563.6,0.2039999999999999,[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1]
C[N+](C)(C)CCO.[Cl-],C[N+](C)(C)C.[Cl-],525.7,0.3059999999999999,[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1]
C[N+](C)(C)CCO.[Cl-],C[N+](C)(C)C.[Cl-],497.7,0.397,[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1]
C[N+](C)(C)CCO.[Cl-],C[N+](C)(C)C.[Cl-],473.4,0.495,[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1]
C[N+](C)(C)CCO.[Cl-],C[N+](C)(C)C.[Cl-],493.6,0.5809999999999998,[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1]
C[N+](C)(C)CCO.[Cl-],C[N+](C)(C)C.[Cl-],520.0,0.694,[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1]
C[N+](C)(C)CCO.[Cl-],C[N+](C)(C)C.[Cl-],541.8,0.804,[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1]
C[N+](C)(C)CCO.[Cl-],C[N+](C)(C)C.[Cl-],567.5,0.898,[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1]
C[N+](C)(C)CCO.[Cl-],[Cl-].[NH4+],598.8,0.106,[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1],[Cl-1].[NH4+1]
C[N+](C)(C)CCO.[Cl-],[Cl-].[NH4+],568.6,0.2,[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1],[Cl-1].[NH4+1]
C[N+](C)(C)CCO.[Cl-],[Cl-].[NH4+],537.2,0.2959999999999999,[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1],[Cl-1].[NH4+1]
C[N+](C)(C)CCO.[Cl-],[Cl-].[NH4+],510.0,0.384,[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1],[Cl-1].[NH4+1]
C[N+](C)(C)CCO.[Cl-],[Cl-].[NH4+],473.8,0.4939999999999999,[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1],[Cl-1].[NH4+1]
C[N+](C)(C)CCO.[Cl-],[Cl-].[NH4+],483.6,0.5889999999999999,[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1],[Cl-1].[NH4+1]
C[N+](C)(C)CCO.[Cl-],[Cl-].[NH4+],503.8,0.695,[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1],[Cl-1].[NH4+1]
C[N+](C)(C)CCO.[Cl-],[Cl-].[NH4+],513.6,0.763,[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1],[Cl-1].[NH4+1]
C[N+](C)(C)CCO.[Cl-],[Cl-].[NH4+],539.9,0.879,[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1],[Cl-1].[NH4+1]
O=C(O)CC(O)(CC(=O)O)C(=O)O,C[N+](C)(C)CCO.[Cl-],557.85,0.052,[O][=C][Branch1][C][O][C][C][Branch1][C][O][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
O=C(O)CC(O)(CC(=O)O)C(=O)O,C[N+](C)(C)CCO.[Cl-],512.35,0.101,[O][=C][Branch1][C][O][C][C][Branch1][C][O][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
O=C(O)CC(O)(CC(=O)O)C(=O)O,C[N+](C)(C)CCO.[Cl-],478.98,0.151,[O][=C][Branch1][C][O][C][C][Branch1][C][O][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
O=C(O)CC(O)(CC(=O)O)C(=O)O,C[N+](C)(C)CCO.[Cl-],431.68,0.2,[O][=C][Branch1][C][O][C][C][Branch1][C][O][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
O=C(O)CC(O)(CC(=O)O)C(=O)O,C[N+](C)(C)CCO.[Cl-],387.12,0.25,[O][=C][Branch1][C][O][C][C][Branch1][C][O][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
O=C(O)CC(O)(CC(=O)O)C(=O)O,C[N+](C)(C)CCO.[Cl-],343.55,0.314,[O][=C][Branch1][C][O][C][C][Branch1][C][O][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
O=C(O)CC(O)(CC(=O)O)C(=O)O,C[N+](C)(C)CCO.[Cl-],348.98,0.4,[O][=C][Branch1][C][O][C][C][Branch1][C][O][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
O=C(O)CC(O)(CC(=O)O)C(=O)O,C[N+](C)(C)CCO.[Cl-],356.75,0.451,[O][=C][Branch1][C][O][C][C][Branch1][C][O][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
O=C(O)CC(O)(CC(=O)O)C(=O)O,C[N+](C)(C)CCO.[Cl-],364.05,0.499,[O][=C][Branch1][C][O][C][C][Branch1][C][O][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
O=C(O)CC(O)(CC(=O)O)C(=O)O,C[N+](C)(C)CCO.[Cl-],370.98,0.552,[O][=C][Branch1][C][O][C][C][Branch1][C][O][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
O=C(O)CC(O)(CC(=O)O)C(=O)O,C[N+](C)(C)CCO.[Cl-],379.48,0.6,[O][=C][Branch1][C][O][C][C][Branch1][C][O][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
O=C(O)CC(O)(CC(=O)O)C(=O)O,C[N+](C)(C)CCO.[Cl-],384.02,0.65,[O][=C][Branch1][C][O][C][C][Branch1][C][O][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
O=C(O)CC(O)(CC(=O)O)C(=O)O,C[N+](C)(C)CCO.[Cl-],393.48,0.7,[O][=C][Branch1][C][O][C][C][Branch1][C][O][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
O=C(O)CC(O)(CC(=O)O)C(=O)O,C[N+](C)(C)CCO.[Cl-],397.98,0.748,[O][=C][Branch1][C][O][C][C][Branch1][C][O][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
O=C(O)CC(O)(CC(=O)O)C(=O)O,C[N+](C)(C)CCO.[Cl-],404.48,0.8,[O][=C][Branch1][C][O][C][C][Branch1][C][O][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
O=C(O)CC(O)(CC(=O)O)C(=O)O,C[N+](C)(C)CCO.[Cl-],411.35,0.85,[O][=C][Branch1][C][O][C][C][Branch1][C][O][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
O=C(O)CC(O)(CC(=O)O)C(=O)O,C[N+](C)(C)CCO.[Cl-],418.28,0.898,[O][=C][Branch1][C][O][C][C][Branch1][C][O][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
O=C(O)CC(O)(CC(=O)O)C(=O)O,C[N+](C)(C)CCO.[Cl-],423.15,0.938,[O][=C][Branch1][C][O][C][C][Branch1][C][O][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
O=C(O)C1CCCCC1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,265.0,0.5,[O][=C][Branch1][C][O][C][C][C][C][C][C][Ring1][=Branch1],[C][C][Branch1][C][C][C@@H1][C][C][C@@H1][Branch1][C][C][C][C@H1][Ring1][#Branch1][O]
O=C(O)CCC1CCCCC1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,308.182,0.1,[O][=C][Branch1][C][O][C][C][C][C][C][C][C][C][Ring1][=Branch1],[C][C][Branch1][C][C][C@@H1][C][C][C@@H1][Branch1][C][C][C][C@H1][Ring1][#Branch1][O]
O=C(O)CCC1CCCCC1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,298.9,0.2,[O][=C][Branch1][C][O][C][C][C][C][C][C][C][C][Ring1][=Branch1],[C][C][Branch1][C][C][C@@H1][C][C][C@@H1][Branch1][C][C][C][C@H1][Ring1][#Branch1][O]
O=C(O)CCC1CCCCC1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,289.19,0.3,[O][=C][Branch1][C][O][C][C][C][C][C][C][C][C][Ring1][=Branch1],[C][C][Branch1][C][C][C@@H1][C][C][C@@H1][Branch1][C][C][C][C@H1][Ring1][#Branch1][O]
O=C(O)CCC1CCCCC1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,275.455,0.4,[O][=C][Branch1][C][O][C][C][C][C][C][C][C][C][Ring1][=Branch1],[C][C][Branch1][C][C][C@@H1][C][C][C@@H1][Branch1][C][C][C][C@H1][Ring1][#Branch1][O]
O=C(O)CCC1CCCCC1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,262.12,0.5,[O][=C][Branch1][C][O][C][C][C][C][C][C][C][C][Ring1][=Branch1],[C][C][Branch1][C][C][C@@H1][C][C][C@@H1][Branch1][C][C][C][C@H1][Ring1][#Branch1][O]
O=C(O)CCC1CCCCC1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,273.434,0.7,[O][=C][Branch1][C][O][C][C][C][C][C][C][C][C][Ring1][=Branch1],[C][C][Branch1][C][C][C@@H1][C][C][C@@H1][Branch1][C][C][C][C@H1][Ring1][#Branch1][O]
O=C(O)CCC1CCCCC1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,278.687,0.8,[O][=C][Branch1][C][O][C][C][C][C][C][C][C][C][Ring1][=Branch1],[C][C][Branch1][C][C][C@@H1][C][C][C@@H1][Branch1][C][C][C][C@H1][Ring1][#Branch1][O]
O=C(O)CCC1CCCCC1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,283.535,0.9,[O][=C][Branch1][C][O][C][C][C][C][C][C][C][C][Ring1][=Branch1],[C][C][Branch1][C][C][C@@H1][C][C][C@@H1][Branch1][C][C][C][C@H1][Ring1][#Branch1][O]
CC12CCC(CC1=O)C2(C)C,C[N+](C)(C)CC(=O)[O-],549.5,0.1019999999999999,[C][C][C][C][C][Branch1][=Branch1][C][C][Ring1][=Branch1][=O][C][Ring1][Branch2][Branch1][C][C][C],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O-1]
CC12CCC(CC1=O)C2(C)C,C[N+](C)(C)CC(=O)[O-],512.2,0.201,[C][C][C][C][C][Branch1][=Branch1][C][C][Ring1][=Branch1][=O][C][Ring1][Branch2][Branch1][C][C][C],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O-1]
CC12CCC(CC1=O)C2(C)C,C[N+](C)(C)CC(=O)[O-],494.3,0.3019999999999999,[C][C][C][C][C][Branch1][=Branch1][C][C][Ring1][=Branch1][=O][C][Ring1][Branch2][Branch1][C][C][C],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O-1]
CC12CCC(CC1=O)C2(C)C,C[N+](C)(C)CC(=O)[O-],468.4,0.402,[C][C][C][C][C][Branch1][=Branch1][C][C][Ring1][=Branch1][=O][C][Ring1][Branch2][Branch1][C][C][C],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O-1]
CC12CCC(CC1=O)C2(C)C,C[N+](C)(C)CC(=O)[O-],448.6,0.501,[C][C][C][C][C][Branch1][=Branch1][C][C][Ring1][=Branch1][=O][C][Ring1][Branch2][Branch1][C][C][C],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O-1]
CC12CCC(CC1=O)C2(C)C,C[N+](C)(C)CC(=O)[O-],413.4,0.6029999999999999,[C][C][C][C][C][Branch1][=Branch1][C][C][Ring1][=Branch1][=O][C][Ring1][Branch2][Branch1][C][C][C],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O-1]
CC12CCC(CC1=O)C2(C)C,C[N+](C)(C)CC(=O)[O-],384.0,0.7029999999999998,[C][C][C][C][C][Branch1][=Branch1][C][C][Ring1][=Branch1][=O][C][Ring1][Branch2][Branch1][C][C][C],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O-1]
CC12CCC(CC1=O)C2(C)C,C[N+](C)(C)CC(=O)[O-],393.8,0.802,[C][C][C][C][C][Branch1][=Branch1][C][C][Ring1][=Branch1][=O][C][Ring1][Branch2][Branch1][C][C][C],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O-1]
CC12CCC(CC1=O)C2(C)C,C[N+](C)(C)CC(=O)[O-],415.9,0.901,[C][C][C][C][C][Branch1][=Branch1][C][C][Ring1][=Branch1][=O][C][Ring1][Branch2][Branch1][C][C][C],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O-1]
CC12CCC(CC1=O)C2(C)C,C[N+](C)(C)CCO.[Cl-],516.9,0.1019999999999999,[C][C][C][C][C][Branch1][=Branch1][C][C][Ring1][=Branch1][=O][C][Ring1][Branch2][Branch1][C][C][C],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CC12CCC(CC1=O)C2(C)C,C[N+](C)(C)CCO.[Cl-],468.3,0.198,[C][C][C][C][C][Branch1][=Branch1][C][C][Ring1][=Branch1][=O][C][Ring1][Branch2][Branch1][C][C][C],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CC12CCC(CC1=O)C2(C)C,C[N+](C)(C)CCO.[Cl-],416.7,0.3009999999999999,[C][C][C][C][C][Branch1][=Branch1][C][C][Ring1][=Branch1][=O][C][Ring1][Branch2][Branch1][C][C][C],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CC12CCC(CC1=O)C2(C)C,C[N+](C)(C)CCO.[Cl-],372.3,0.401,[C][C][C][C][C][Branch1][=Branch1][C][C][Ring1][=Branch1][=O][C][Ring1][Branch2][Branch1][C][C][C],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CC12CCC(CC1=O)C2(C)C,C[N+](C)(C)CCO.[Cl-],328.7,0.501,[C][C][C][C][C][Branch1][=Branch1][C][C][Ring1][=Branch1][=O][C][Ring1][Branch2][Branch1][C][C][C],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CC12CCC(CC1=O)C2(C)C,C[N+](C)(C)CCO.[Cl-],340.4,0.6049999999999999,[C][C][C][C][C][Branch1][=Branch1][C][C][Ring1][=Branch1][=O][C][Ring1][Branch2][Branch1][C][C][C],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CC12CCC(CC1=O)C2(C)C,C[N+](C)(C)CCO.[Cl-],368.9,0.7,[C][C][C][C][C][Branch1][=Branch1][C][C][Ring1][=Branch1][=O][C][Ring1][Branch2][Branch1][C][C][C],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CC12CCC(CC1=O)C2(C)C,C[N+](C)(C)CCO.[Cl-],394.2,0.8,[C][C][C][C][C][Branch1][=Branch1][C][C][Ring1][=Branch1][=O][C][Ring1][Branch2][Branch1][C][C][C],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CC12CCC(CC1=O)C2(C)C,C[N+](C)(C)CCO.[Cl-],429.6,0.9,[C][C][C][C][C][Branch1][=Branch1][C][C][Ring1][=Branch1][=O][C][Ring1][Branch2][Branch1][C][C][C],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,C[N+](C)(C)CCO.[Cl-],385.15,0.5,[O][C][C@@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
OC[C@H](O)[C@H](O)CO,CCC[N+](CCC)(CCC)CCC.[Br-],377.3,0.394,[O][C][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C][O],[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Br-1]
OC[C@H](O)[C@H](O)CO,CCC[N+](CCC)(CCC)CCC.[Br-],363.3,0.497,[O][C][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C][O],[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Br-1]
OC[C@H](O)[C@H](O)CO,CCC[N+](CCC)(CCC)CCC.[Br-],347.8,0.5979999999999999,[O][C][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C][O],[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Br-1]
OC[C@H](O)[C@H](O)CO,CCC[N+](CCC)(CCC)CCC.[Br-],376.6,0.694,[O][C][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C][O],[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Br-1]
OC[C@H](O)[C@H](O)CO,CCC[N+](CCC)(CCC)CCC.[Br-],385.2,0.81,[O][C][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C][O],[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Br-1]
OC[C@H](O)[C@H](O)CO,C[N+](C)(C)CCO.[Cl-],273.15,0.333333333,[O][C][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
OC[C@H](O)[C@H](O)CO,C[N+](C)(C)CCO.[Cl-],263.15,0.4,[O][C][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
OC[C@H](O)[C@H](O)CO,C[N+](C)(C)CCO.[Cl-],257.15,0.5,[O][C][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
OC[C@H](O)[C@H](O)CO,C[N+](C)(C)CCO.[Cl-],265.15,0.6,[O][C][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
OC[C@H](O)[C@H](O)CO,C[N+](C)(C)CCO.[Cl-],303.15,0.6666666669999999,[O][C][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CC[NH3+].[Cl-],NC(N)=O,342.193,0.249,[C][C][NH3+1].[Cl-1],[N][C][Branch1][C][N][=O]
CC[NH3+].[Cl-],NC(N)=O,318.541,0.33,[C][C][NH3+1].[Cl-1],[N][C][Branch1][C][N][=O]
CC[NH3+].[Cl-],NC(N)=O,300.454,0.396,[C][C][NH3+1].[Cl-1],[N][C][Branch1][C][N][=O]
CC[NH3+].[Cl-],NC(N)=O,303.237,0.4919999999999999,[C][C][NH3+1].[Cl-1],[N][C][Branch1][C][N][=O]
CC[NH3+].[Cl-],NC(N)=O,319.237,0.659,[C][C][NH3+1].[Cl-1],[N][C][Branch1][C][N][=O]
CC[NH3+].[Cl-],NC(N)=O,332.107,0.7409999999999999,[C][C][NH3+1].[Cl-1],[N][C][Branch1][C][N][=O]
OCCO,CC(=O)[O-].C[N+](C)(C)CCO,296.15,0.67,[O][C][C][O],[C][C][=Branch1][C][=O][O-1].[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O]
OCCO,CCC[N+](CCC)(CCC)CCC.[Br-],259.85,0.75,[O][C][C][O],[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Br-1]
OCCO,CCC[N+](CCC)(CCC)CCC.[Br-],249.75,0.8,[O][C][C][O],[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Br-1]
OCCO,CCC[N+](CCC)(CCC)CCC.[Br-],255.65,0.833333333,[O][C][C][O],[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Br-1]
OCCO,CCC[N+](CCC)(CCC)CCC.[Cl-],259.85,0.75,[O][C][C][O],[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1]
OCCO,CCC[N+](CCC)(CCC)CCC.[Cl-],249.75,0.8,[O][C][C][O],[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1]
OCCO,CCC[N+](CCC)(CCC)CCC.[Cl-],255.65,0.833333333,[O][C][C][O],[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1]
OCCO,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],248.22,0.67,[O][C][C][O],[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Br-1]
OCCO,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],243.02,0.6666666669999999,[O][C][C][O],[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1]
OCCO,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],242.27,0.75,[O][C][C][O],[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1]
OCCO,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],256.31,0.8,[O][C][C][O],[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1]
OCCO,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,424.32,0.333333333,[O][C][C][O],[Cl-1].[C][=C][C][=C][Branch2][Ring1][#C][C][P+1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][#Branch2]
OCCO,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,322.17,0.6666666669999999,[O][C][C][O],[Cl-1].[C][=C][C][=C][Branch2][Ring1][#C][C][P+1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][#Branch2]
OCCO,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,321.06,0.75,[O][C][C][O],[Cl-1].[C][=C][C][=C][Branch2][Ring1][#C][C][P+1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][#Branch2]
OCCO,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,333.5,0.833333333,[O][C][C][O],[Cl-1].[C][=C][C][=C][Branch2][Ring1][#C][C][P+1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][#Branch2]
OCCO,C[N+](C)(C)CCO.[Cl-],262.28,0.667,[O][C][C][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
OCCO,C[N+](C)(C)CCO.[Cl-],265.19,0.75,[O][C][C][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
OCCO,C[N+](C)(C)CCO.[Cl-],236.71,0.8,[O][C][C][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
OCCO,C[N+](C)(C)CCO.[Cl-],237.71,0.8329999999999999,[O][C][C][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
OCCO,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],352.08,0.5,[O][C][C][O],[C][P+1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1].[Br-1]
